target_flux_per_ky_0,target_flux_per_ky_1,target_flux_per_ky_2,target_flux_per_ky_3,target_flux_per_ky_4,target_flux_per_ky_5,target_flux_per_ky_6,target_flux_per_ky_7,target_flux_per_ky_8,target_flux_per_ky_9,target_flux_per_ky_10,target_flux_per_ky_11,target_flux_per_ky_12,target_flux_per_ky_13,target_flux_per_ky_14,target_flux_per_ky_15,target_flux_per_ky_16,target_flux_per_ky_17,target_flux_per_ky_18,target_flux_per_ky_19,target_flux_per_ky_20,target_flux_per_ky_21,target_flux_per_ky_22,target_flux_per_ky_23,target_flux_per_ky_24,target_flux_per_ky_25,target_flux_per_ky_26,target_flux_per_ky_27,target_flux_per_ky_28,target_flux_per_ky_29,target_flux_per_ky_30,target_flux_per_ky_31,target_flux_per_ky_32,target_flux_per_ky_33,target_flux_per_ky_34,target_flux_per_ky_35,target_flux_per_ky_36,target_flux_per_ky_37,target_flux_per_ky_38,target_flux_per_ky_39,target_flux_per_ky_40,target_flux_per_ky_41,target_flux_per_ky_42,target_flux_per_ky_43,target_flux_per_ky_44,target_flux_per_ky_45,target_flux_per_ky_46,target_flux_per_ky_47,target_flux_per_ky_48,target_flux_per_ky_49,target_flux_per_ky_50,target_flux_per_ky_51,target_flux_per_ky_52,target_flux_per_ky_53,target_flux_per_ky_54,target_flux_per_ky_55,target_flux_per_ky_56,target_flux_per_ky_57,target_flux_per_ky_58,target_flux_per_ky_59,target_flux_per_ky_60,target_flux_per_ky_61,target_flux_per_ky_62,target_flux_per_ky_63,target_flux_per_ky_64,target_flux_per_ky_65,target_flux_per_ky_66,target_flux_per_ky_67,target_flux_per_ky_68,target_flux_per_ky_69,target_flux_per_ky_70,target_flux_per_ky_71,target_flux_per_ky_72,target_flux_per_ky_73,target_flux_per_ky_74,target_flux_per_ky_75,target_flux_per_ky_76,target_flux_per_ky_77,target_flux_per_ky_78,target_flux_per_ky_79,target_flux_per_ky_80,target_flux_per_ky_81,target_flux_per_ky_82,target_flux_per_ky_83,target_flux_per_ky_84,target_flux_per_ky_85,target_flux_per_ky_86,target_flux_per_ky_87,target_flux_per_ky_88,target_flux_per_ky_89,target_flux_per_ky_90,target_flux_per_ky_91,target_flux_per_ky_92,target_flux_per_ky_93,target_flux_per_ky_94,target_flux_per_ky_95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013506369,0.00037125574,-4.693957e-06,1.778071e-06,0.00031252162,0.00081069797,-8.736362e-06,2.6833006e-06,0.00076997286,0.0018904238,-1.6133388e-05,4.4338217e-06,0.002874923,0.0065433434,-3.050856e-05,1.4031794e-05,0.0056525692,0.012502468,-3.7322367e-05,2.9163673e-05,0.008203525,0.01787058,-3.6827507e-05,4.486822e-05,0.010431344,0.022493407,-3.37348e-05,5.93174e-05,0.012310667,0.026341861,-3.0404155e-05,7.191083e-05,0.01385723,0.029468814,-2.7510576e-05,8.246893e-05,0.015100402,0.031957448,-2.4926261e-05,9.108127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0021506904,0.0052985586,-3.3715052e-05,1.8781271e-05,0.011313289,0.027330097,-0.00038914432,1.8610739e-05,0.04146801,0.09895314,-0.0018306691,-0.00016350405,0.105258055,0.24904135,-0.0050162575,-0.000552358,0.19010766,0.4463946,-0.009009242,-0.00088970084,0.3189225,0.7394588,-0.014164272,-0.0011685393,0.38677227,0.88812244,-0.016134111,-0.001220376,0.42347348,0.96551436,-0.016882831,-0.0012126032,0.44467917,1.0086496,-0.017176906,-0.0011938162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786978,1.4767674,-0.019632503,-0.0009225962,0.67869925,1.4770283,-0.019632677,-0.00092259736,0.6786999,1.477139,-0.019632673,-0.0009225978
6038.765,27445.834,169.70798,-66.22673,9309.594,42280.992,254.25139,-102.67562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.5931918e-07,-1.8434675e-06,-2.131549e-06,-4.8390888e-08,-0.48675084,-9.10624,-1.039502,0.05036802,-1.5782119,-25.721842,-3.5603545,0.088616304,-2.6947968,-40.052105,-6.3955145,0.082060434,-3.4817934,-49.261623,-8.699981,0.08475054,-4.012335,-55.36034,-10.492403,0.10467018,-4.6044455,-62.43755,-12.607781,0.13315885,-4.8734107,-65.92715,-13.4060545,0.14308098,-5.0056114,-67.807686,-13.637524,0.14534591,-5.075704,-68.94046,-13.7235985,0.14622138,-5.114368,-69.67311,-13.764114,0.14667463,-5.136027,-70.17061,-13.785775,0.14693473,-5.1487827,-70.52194,-13.798515,0.14709851,-5.1688643,-71.18093,-13.8180275,0.1473769,-5.175438,-71.53058,-13.825131,0.14750168,0.0,0.0,0.0,0.0,-5.178808,-71.98445,-13.831527,0.14758572,-5.1796355,-72.14725,-13.833168,0.14758924,-5.180147,-72.23628,-13.833414,0.14758518,-5.180506,-72.29206,-13.833247,0.14757948,-5.1807065,-72.32094,-13.833214,0.14757839,-5.180814,-72.335526,-13.833218,0.14757887,-5.180868,-72.34297,-13.833217,0.14757906,0.0,0.0,0.0,0.0
1.8436964,10.055785,88.91795,-0.04809573,2.5553248,15.020529,125.88428,-0.067484416,2.2865398,17.41473,127.6451,-0.07421613,1.8166064,19.461832,127.551605,-0.08164877,1.3736241,20.49544,127.5252,-0.085151,1.1228955,21.983461,127.44775,-0.08636857,0.92957973,25.647366,127.22232,-0.08644889,0.7510419,28.544329,127.06282,-0.086528316,0.5945741,31.094421,126.938515,-0.08658642,0.4571794,33.460754,126.83612,-0.086625636,0.3333703,35.711605,126.748405,-0.08665221,0.22147483,37.878963,126.67184,-0.086671,0.120943606,39.981293,126.60476,-0.086684525,-0.13805434,46.400757,126.43797,-0.08670337,-0.36882123,54.180862,126.29658,-0.086701006,-0.5696343,63.191975,126.19259,-0.08668378,-0.75221086,72.81567,126.13069,-0.08665925,-0.89300644,82.16433,126.10341,-0.086633414,-0.9821765,90.352394,126.09574,-0.08661046,-1.0378691,96.69901,126.09547,-0.08659732,-1.068696,100.94214,126.09656,-0.08659266,-1.0820394,103.296906,126.09735,-0.08659261,-1.0866225,104.36137,126.097694,-0.086593375,-1.0878326,104.77272,126.09783,-0.08659382
2.8580835,49.701675,-1.514343,0.8408981,4.9659414,83.38244,-2.637501,1.3022175,6.1071362,99.005714,-3.299711,1.4403087,6.942469,111.23153,-5.097,1.486978,7.5338545,121.90526,-7.1684513,1.5018998,7.737754,127.545815,-8.189923,1.5061619,7.758647,132.73094,-9.015671,1.5077683,7.618329,134.54454,-9.2038965,1.5072528,7.465348,135.20358,-9.209459,1.5066868,7.3392067,135.44774,-9.171939,1.5063227,7.24465,135.54646,-9.134391,1.5061387,7.17585,135.59586,-9.106757,1.5060798,7.118652,135.66751,-9.093366,1.5061017,6.9835887,136.11305,-9.111304,1.506242,6.9013147,136.61917,-9.151478,1.5063059,6.868117,136.91449,-9.1720705,1.5062879,6.8552203,137.07764,-9.182752,1.5062555,6.8508854,137.173,-9.189657,1.5061802,6.849468,137.23425,-9.194118,1.5061167,6.8487906,137.27359,-9.195757,1.5061045,6.8484693,137.29584,-9.196285,1.5060997,6.8483496,137.30655,-9.196429,1.5060983,6.8482933,137.31236,-9.1964655,1.5060976,6.848273,137.31511,-9.196475,1.5060973
0.0011030141,0.001819499,0.047437306,0.0005899066,0.0016387315,0.0027192275,0.07013792,0.0008387323,0.0017484244,0.0029203943,0.07449981,0.00085254596,0.0017888934,0.00300155,0.076165736,0.0008504346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27.382595,-22.329361,6.1530023,-0.98253244,-40.142544,-29.788307,8.645454,-0.9284215,-42.48628,-28.643421,8.923504,-0.5312375,-43.522038,-28.234852,9.1696415,-0.43171012,-44.07692,-28.029121,9.286031,-0.39730167,-44.410145,-27.921719,9.342486,-0.38032222,-44.79052,-27.834955,9.39263,-0.363371,-44.99453,-27.819157,9.411526,-0.35585392,-45.1217,-27.825676,9.4206085,-0.35196233,-45.208725,-27.838512,9.425692,-0.34967852,-45.306053,-27.888319,11.924753,-0.34615374,-45.40265,-27.94903,16.54042,-0.34179986,-45.464108,-27.975845,20.716679,-0.33870244,-45.55519,-27.98188,29.603209,-0.33277452,-45.588913,-27.962482,34.869583,-0.32867467,-45.600487,-27.956108,36.831192,-0.32642245,-45.60425,-27.945927,37.20304,-0.32582462,-45.604782,-27.932312,37.202484,-0.32582426,-45.604843,-27.924358,37.202232,-0.32582426,-45.604897,-27.918514,37.2021,-0.32582402,-45.604908,-27.91481,37.202026,-0.32582378,-45.60492,-27.912659,37.202003,-0.32582378,-45.604923,-27.91135,37.201992,-0.32582378,-45.604927,-27.910637,37.20199,-0.32582355
1935.2653,11962.079,805.2618,25.501463,2977.5972,18405.047,1232.9193,36.78845,3304.1836,20424.715,1358.5513,37.1535,3461.637,21399.984,1413.788,35.6838,3552.8796,21966.887,1442.167,34.00939,3611.4902,22332.854,1457.8629,32.548622,3681.4375,22774.584,1472.4155,30.496548,3719.432,23020.91,1476.854,29.297451,3742.0603,23173.805,1477.4467,28.615753,3756.2805,23275.748,1476.4937,28.228075,3765.508,23347.373,1474.936,28.007904,3771.6023,23399.781,1473.1837,27.88432,3775.6538,23439.396,1471.4512,27.816696,3782.3164,23525.787,1466.4778,27.745699,3784.1738,23577.201,1462.66,27.764658,3784.5525,23605.537,1460.678,27.784105,3784.644,23620.447,1459.9126,27.791788,3784.679,23628.125,1459.6827,27.794174,3784.6985,23632.018,1459.6383,27.794628,3784.7063,23633.986,1459.6375,27.794582,3784.7097,23634.986,1459.6416,27.794521,3784.7114,23635.492,1459.6438,27.794521,3784.7117,23635.746,1459.6445,27.794537,3784.7122,23635.871,1459.6448,27.794537
-0.044535883,1.1188713,3.008323,0.022520049,-0.05393806,1.7976143,5.1336737,0.055452146,-0.04107339,2.0784357,6.2698903,0.08737098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029525831,2.711009,8.826888,0.17062783,-0.003516132,2.716696,8.825977,0.17064156,-0.0039462354,2.720849,8.825355,0.17064753,-0.004793102,2.7290177,8.824246,0.17065175,-0.005248856,2.7337358,8.823736,0.1706498,-0.0054600257,2.7363763,8.823527,0.17064784,-0.0055431165,2.7378156,8.823444,0.17064661,-0.0055799596,2.738589,8.823405,0.17064622,-0.0055956617,2.7390168,8.823383,0.17064616,-0.005602667,2.7392538,8.823373,0.17064612,-0.005605623,2.7393816,8.823367,0.1706461,-0.0056069605,2.7394476,8.823365,0.17064609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0004005065,0.0017492274,-3.157192e-07,6.476462e-07,0.00063169474,0.0025567103,4.919496e-06,1.912542e-06,0.00086990674,0.0032249333,1.31848155e-05,3.366134e-06,0.0010872656,0.0037612207,2.0299705e-05,3.156923e-06,0.0012752416,0.0041795378,2.6508696e-05,2.1303294e-06,0.0015497047,0.0047337073,3.5447643e-05,1.119804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862.21,10238.417,304.13312,2.8565054,7914.274,16612.568,484.44324,5.5935297,9284.822,19409.484,555.02234,7.9761667,10016.003,20863.34,590.3681,9.947152,10446.324,21695.84,611.9876,11.599323,10712.509,22196.37,627.1974,12.979579,10993.733,22707.46,648.08325,14.954571,11110.936,22910.71,661.4648,16.087553,11163.579,22999.525,670.2059,16.622353,11191.477,23046.139,676.07294,16.844765,11208.963,23075.367,680.1877,16.955902,11220.96,23095.602,683.16095,17.017893,11229.589,23110.309,685.34973,17.06425,11245.134,23136.893,689.5091,17.139652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3506067e-05,0.0002665457,-4.585451e-07,-5.9194267e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968.3486,28187.172,2027.6205,-261.39658,7730.2773,43748.914,3025.6064,-433.4016,8636.53,48739.062,3214.3955,-517.51086,9034.57,50887.902,3245.671,-563.9792,9241.981,51991.242,3240.067,-592.6416,9359.822,52612.223,3225.9688,-611.8258,9471.934,53202.203,3200.4287,-635.25244,9507.576,53392.55,3184.9763,-647.3547,9566.221,53624.02,3134.7566,-660.4212,9639.765,53898.586,3072.7224,-672.43646,9680.896,54053.69,3042.1624,-677.6174,9705.347,54147.91,3025.9358,-680.0517,9720.461,54208.258,3016.8604,-681.2776,9744.495,54314.676,3004.194,-682.94604,9750.052,54355.113,3002.2727,-683.2963,9749.926,54371.125,3002.3206,-683.3744,9749.342,54385.082,3001.5305,-683.3949,9749.096,54399.47,3000.1707,-683.393,9748.863,54407.668,2999.5876,-683.3937,9748.757,54412.176,2999.3528,-683.3943,9748.721,54414.58,2999.2634,-683.39453,9748.708,54415.812,2999.2332,-683.39465,9748.703,54416.426,2999.2239,-683.39465,9748.703,54416.71,2999.221,-683.39465
3.5176396e-07,1.955679e-06,-2.4838295e-08,-8.439335e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.786031,2.9851,-0.62181026,0.005435058,1.4666259,5.539479,-1.0460048,0.0087790415,2.3149402,8.715058,-1.4966437,0.013986909,2.9372392,11.068853,-1.8009883,0.019894585,3.3005886,12.490174,-1.9741423,0.024655946,3.650888,14.008526,-2.1494207,0.030540135,3.7614923,14.686057,-2.221298,0.033340972,3.7773957,15.009556,-2.2523096,0.03451667,3.7582083,15.173768,-2.2661583,0.03493326,3.7285566,15.264425,-2.2727835,0.035053857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6646392,15.522126,-2.2969995,0.035200246,3.667459,15.633218,-2.3106945,0.03525823,3.6688013,15.703151,-2.318348,0.035324067,3.669455,15.7484665,-2.3224814,0.035358172,3.669747,15.777801,-2.324486,0.035337366,3.669886,15.795441,-2.3253574,0.03532573,3.6699593,15.805656,-2.325703,0.035322785,3.6699967,15.811174,-2.3258154,0.035320874,3.6700156,15.814038,-2.325848,0.035319954,3.6700246,15.815457,-2.3258567,0.03531958,3.670029,15.816134,-2.3258584,0.03531945
444.85864,2556.6003,155.99078,-32.708096,677.7347,3884.6843,231.26518,-48.318016,742.8241,4244.296,246.42622,-51.209618,770.804,4394.244,252.01425,-52.146988,785.1879,4468.8906,254.6349,-52.54703,793.3327,4509.679,256.03183,-52.746986,801.5823,4548.9917,257.33377,-52.92394,805.13666,4564.561,257.7606,-52.973843,806.86926,4571.7163,257.8516,-52.98214,807.6946,4575.0527,257.78113,-52.99044,808.2515,4577.1567,257.61832,-53.01229,808.7954,4579.123,257.45996,-53.03386,809.228,4580.6777,257.3445,-53.046074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.382605e-05,0.00021715867,-3.478132e-05,2.6046482e-06,0.00057812064,0.0020755993,-0.00018168103,2.2103444e-05,0.004409124,0.012453542,-0.0006945471,0.00010906243,0.017490465,0.044374608,-0.0017269524,0.00033287783,0.046355333,0.11045346,-0.0031562378,0.0007432014,0.13506003,0.29911336,-0.0055282456,0.001731,0.22101907,0.4689705,-0.0066044913,0.0024439166,0.2857165,0.58601314,-0.0068498426,0.0028164424,0.3357314,0.6683152,-0.0068128733,0.0030259525,0.37529495,0.72716653,-0.006707042,0.0031526806,0.40738267,0.7698022,-0.0066227117,0.0032342053,0.43405193,0.8010457,-0.0065893666,0.0032899182,0.48882034,0.8560785,-0.0066945925,0.0033692843,0.5251732,0.88904876,-0.006977737,0.003376947,0.5446964,0.90655273,-0.00716069,0.003365094,0.5555909,0.91640764,-0.007273275,0.003363354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908.20135,13045.016,378.8082,5.786935,1420.7131,20392.6,579.9824,9.372682,1599.6923,22941.902,634.40247,11.003753,1684.421,24141.264,651.6663,11.9524145,1731.1509,24799.607,656.57007,12.563407,1759.3779,25195.768,656.94617,12.980513,1790.165,25624.875,654.33606,13.494701,1804.6772,25822.47,651.3899,13.77426,1812.2761,25921.164,649.34735,13.933015,1816.6373,25974.02,648.0631,14.024965,1819.402,26004.76,647.27985,14.078256,1821.3052,26024.363,646.8026,14.10865,1822.702,26037.916,646.5037,14.126321,1825.8716,26064.28,645.9391,14.166019,1825.6499,26101.883,638.543,14.18832,1823.0813,26146.014,627.8634,14.190495,1822.06,26168.756,623.73145,14.192909,1821.6765,26180.807,622.2274,14.194148,1821.5361,26187.297,621.73,14.194176,1821.4801,26190.67,621.58203,14.194096,1821.4617,26192.39,621.54236,14.194025,1821.4529,26193.273,621.5334,14.19399,1821.4495,26193.72,621.5316,14.193974,1821.4482,26193.95,621.5313,14.193969
-0.0023392427,0.011910071,-0.0029125279,-2.890802e-05,-0.0030435645,0.017053517,0.05935633,0.0010596574,-0.0023045517,0.020009141,0.31223813,0.0040950035,-0.0014841908,0.024671255,0.61849916,0.0067644143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22909278,0.35811734,-0.017171249,-0.0038091694,0.9547435,1.6147478,-0.07133386,-0.016607,2.6090324,4.5774093,-0.17785832,-0.041869193,5.08644,9.068518,-0.31214303,-0.07094513,7.563659,13.568735,-0.4269796,-0.09151845,9.315854,16.735426,-0.4964755,-0.1007256,11.1617775,19.997272,-0.55558515,-0.10514562,12.020928,21.431513,-0.574243,-0.1048012,12.468939,22.125092,-0.5803582,-0.10407488,12.7141695,22.470516,-0.58214426,-0.1035695,12.850456,22.636013,-0.5824123,-0.10326964,12.931032,22.71965,-0.58227813,-0.103086114,12.984673,22.775213,-0.5821347,-0.102969505,13.078651,22.879766,-0.5819112,-0.10281163,13.127699,22.935469,-0.58183193,-0.10277611,13.143286,23.026525,-0.58238924,-0.102773115,13.139139,23.147087,-0.5832411,-0.10277866,13.137709,23.216166,-0.5835362,-0.10278053,13.13743,23.25494,-0.58363086,-0.10278116,13.137282,23.275948,-0.58365095,-0.102781326,13.137266,23.286814,-0.58365166,-0.10278136,13.1372595,23.292324,-0.5836499,-0.10278136,13.137259,23.295101,-0.58364886,-0.102781355,13.13726,23.296463,-0.5836484,-0.102781355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027632844,0.010948745,-0.001171945,0.0001773164,0.005915873,0.022653151,-0.0023891635,0.00040648173,0.0121796,0.044851955,-0.0046197902,0.0008230599,0.02251096,0.079487346,-0.00782556,0.0013713315,0.027651777,0.095693,-0.009052914,0.0015620078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055955205,0.20272541,3.9759429,0.120846376,0.86978513,3.7858331,5.2285542,0.0031687953,3.0891285,13.532227,4.59596,-0.3145944,6.232246,27.26712,3.8599954,-0.63812125,8.8936825,38.88979,3.3228996,-0.8535688,10.600954,46.379135,3.0263193,-0.9602487,12.525143,54.953426,2.7424276,-1.0482663,13.44201,59.24845,2.6350706,-1.0746205,13.8435755,61.197464,2.6103072,-1.0797423,13.996368,61.915794,2.6223936,-1.0786629,14.076963,62.305862,2.6357088,-1.079063,14.122802,62.542328,2.646861,-1.0796554,14.150718,62.69957,2.6553676,-1.0801874,14.1991415,63.01817,2.6718462,-1.0813036,14.222608,63.226788,2.678592,-1.0818174,14.234669,63.43391,2.6793954,-1.0820076,14.234158,63.719986,2.6754575,-1.0820236,14.228584,63.990273,2.6703832,-1.0819678,14.225595,64.14063,2.6676755,-1.0819335,14.224188,64.225266,2.6662488,-1.08192,14.2236395,64.27186,2.6656222,-1.0819184,14.223474,64.29547,2.665402,-1.0819205,14.223428,64.3061,2.6653388,-1.0819218,14.223419,64.310486,2.665323,-1.081922
4.7811327,10.366265,-1.1297623,0.092494205,18.6784,41.05981,-2.8276374,0.25493112,37.622395,82.61852,-4.623859,0.43461686,50.614323,110.58636,-5.72968,0.541329,57.035835,123.941574,-6.2494783,0.5865973,60.668552,131.20264,-6.5325236,0.6084949,64.43918,138.36037,-6.8123055,0.6267569,66.2053,141.40459,-6.8925934,0.62553155,67.12921,142.88843,-6.9190736,0.618076,67.60523,143.6355,-6.9514704,0.6123445,67.8927,144.06221,-6.9690647,0.6069453,68.07343,144.31447,-6.97828,0.60273486,68.19069,144.46884,-6.9831314,0.59984493,68.38239,144.7209,-6.989726,0.59513056,68.46803,144.84393,-6.991644,0.59325755,68.52491,144.92023,-6.992177,0.5928504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
